ID,Title,Gender,Province,WorkType,SalaryShown,MinSalary,MaxSalary,MainCategory,Industry,ExperienceYears,RelatedExperience,IsRemote,IsInternship,DisabilitySupport,CompanyProvince,CompanyCity,OwnershipType,CompanySize,ActivityType,CompanyIndustry,AvgSalary
143608,برنامه نویس Front-End (React),تفاوتی ندارد,Tehran,Full Time,True,6.0,8.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,0,False,False,True,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",7.0
143733,برنامه نویس Laravel,تفاوتی ندارد,Isfahan,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Isfahan,Isfahan,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,11.0
143884,توسعه دهنده Full-Stack,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Healthcare / Medical Services,IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
144482,برنامه نویس  ASP.NET Core,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,1,False,False,False,,Tehran,Tehran,,Less than 10 employees,,"Internet Provider / E-commerce / Online Services,Healthcare / Medical Services,Pharmaceutical",13.5
144494,برنامه نویس Full Stack,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,,Tehran,Tehran,,Less than 10 employees,,IT / Software / Hardware,17.5
144509,برنامه نویس ارشد سیستم - آقا,فقط آقا,Tehran,Full Time Or Part Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,30.0
144620,برنامه نویس NET Full-Stack.,تفاوتی ندارد,Khoozestan,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Engineering Services / Technical Services & Solutions,2,False,False,False,,Khoozestan,Ahvaz,Privately held,201 - 500 employees,Iranian company dealing only with Iranian entities,"Business Services / Consulting,General Services / Contractor,Engineering Services / Technical Services & Solutions",13.5
144782,برنامه نویس  Full-Stack (PHP),تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Consumer Electonics / Home Appliances,4,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Consumer Electonics / Home Appliances,Manufacturing & Production",17.5
145243,برنامه نویس Net.,تفاوتی ندارد,Tehran,Project - based,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Trading / International Affairs,3,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,"Trading / International Affairs,Technology and Innovation / VC / Accelerator,IT / Software / Hardware",17.5
145519,برنامه نویس Full-Stack,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,3,False,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Internet Provider / E-commerce / Online Services,Finance / Investment,IT / Software / Hardware",13.5
145580,Senior .Net Developer,تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145582,Senior Android Developer,تفاوتی ندارد,Isfahan,Project - based,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",30.0
145583,Senior Angular Developer,تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145584,Senior Back-End Developer,تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145585,Senior Back-End Developer (Django),تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145586,Senior Back-End Developer (Laravel),تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145587,Senior Back-End Developer (Node.js),تفاوتی ندارد,Isfahan,Full Time Or Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145588,Senior Back-End Developer (Python),تفاوتی ندارد,Isfahan,Project - based,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",30.0
145589,Senior Flutter Developer,تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145590,Senior Front-End Developer (React),تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145591,Senior Front-End Developer (Vue.js),تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145593,Senior iOS Developer,تفاوتی ندارد,Isfahan,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,True,Isfahan,Isfahan,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Education / Research,Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
145742,برنامه نویس React,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,30.0
145769,برنامه نویس ASP.Net,تفاوتی ندارد,Azarbayjan Sharghi,Full Time Or Part Time,True,8.0,10.0,توسعه نرم افزار و برنامه نویسی,Technology and Innovation / VC / Accelerator,1,False,False,False,,Azarbayjan Sharghi,Tabriz,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Technology and Innovation / VC / Accelerator,Finance / Investment,Internet Provider / E-commerce / Online Services",9.0
145825,برنامه نویس C++/C,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Manufacturing & Production",22.5
146021,برنامه نویس لاراول,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,General Services / Contractor,2,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Business Services / Consulting,IT / Software / Hardware,Travel / Hotel / Tourism",13.5
146143,برنامه نویس React.JS,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,,11 - 50 employees,,IT / Software / Hardware,13.5
146374,برنامه نویس Node.js,تفاوتی ندارد,Fars,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,True,False,False,True,Fars,Shiraz,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",13.5
146381,برنامه نویس React.js,تفاوتی ندارد,Fars,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,True,Fars,Shiraz,Privately held,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",13.5
146517,برنامه نویس #C,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,11.0
146606,Back-End Developer (.Net),تفاوتی ندارد,Tehran,Full Time,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,0,True,False,False,,Tehran,Tehran,Privately held,Less than 10 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services,Sports / Entertainment",40.0
146647,توسعه دهندهMicrosoft Dynamics CRM,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Consumer Goods / FMCG,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Internet Provider / E-commerce / Online Services,Trading / International Affairs",13.5
146685,back-end(python/Dj),تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Trading / International Affairs,3,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Manufacturing & Production,Trading / International Affairs",17.5
146774,توسعه دهنده وردپرس,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,2,False,False,False,,Tehran,Tehran,,Less than 10 employees,,Internet Provider / E-commerce / Online Services,11.0
146911,برنامه نویس Python,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,True,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Oil & Gas / Petrochemical",13.5
